Date,rahadi_oesman,sta2,sta3,sta4,sta5,sta6,sta7
18-Nov-19,19.2,1,25,26.5,26,18,17
19-Nov-19,35,14,0,0,0,0,0
20-Nov-19,7.2,0,0,0,0,0,0
21-Nov-19,9.7,0,0,0,0,0,0
22-Nov-19,70.8,0,2,63.5,2,0,9.5
23-Nov-19,66.7,0,4,9.5,2,38,11.5
24-Nov-19,14.8,3,16,26.5,1.5,31,4.5
25-Nov-19,3.9,0,25.5,29.5,23.5,20.5,32
26-Nov-19,0,31,19,18,13,42.5,12
27-Nov-19,-,9,2,0.5,0,25.5,0
28-Nov-19,1.2,6,0,0.5,3,31,4
29-Nov-19,0,2,18.5,21,3,10.5,0.5
30-Nov-19,10.5,29,0,2,0,0,0
01-Dec-19,0.6,0,8,34,42.5,49,10.5
02-Dec-19,8.1,13,34,5.5,86,13,7.5
03-Dec-19,5.2,7,34,11.5,48,2,19.5
04-Dec-19,0,15,33,40.5,35,8,9
05-Dec-19,0,17,11,27.5,3.5,7.5,18
06-Dec-19,3.5,2,0,0,8,13.5,24.5
07-Dec-19,9.7,4,27,11.5,2,0,1.5
08-Dec-19,6.5,2,0,45,6,15,9.5
09-Dec-19,53.7,7,0,0.5,8.5,22.5,1.5
10-Dec-19,7.9,5,0,1,0,0,0
11-Dec-19,7,0,0,18.5,0,54.5,0.5
12-Dec-19,7.3,2,14,1,3.5,1.5,9
13-Dec-19,1.7,32,0,0,0,37.5,0.5
14-Dec-19,1,0,14,20,21.5,9.5,6.5
15-Dec-19,28.4,1,4.5,13,25,27,36.5
16-Dec-19,5.2,9,7,16,4.5,18,11.5
17-Dec-19,15.5,33,7.5,75.5,26,23,1.5
18-Dec-19,65.7,0,16,49.5,9,32.5,18
19-Dec-19,1.8,0,0,1,0,0,16.5
20-Dec-19,0.4,0,2,3.5,1.5,4.5,8
21-Dec-19,0,0,3,0.5,4.5,0.5,0.5
22-Dec-19,47.5,0,3,0.5,4.5,4,1
23-Dec-19,37.5,4,0,0,0,0,0.5
24-Dec-19,0,0,6,6,11.5,3,0
25-Dec-19,0,2,4,3,5,4.5,9
26-Dec-19,0,2,16,13.5,14.5,28,14
27-Dec-19,133,15,1,1,1.5,0,0
28-Dec-19,34.8,0,1,0.5,1,1,3.5
29-Dec-19,0,3,9,5,9.5,13,9
30-Dec-19,8,10,8,1.5,0,5,1
31-Dec-19,0.6,6,12,3.5,3.5,4.5,10
01-Jan-20,62.5,,,,,,
02-Jan-20,11.3,,,,,,
03-Jan-20,17.9,,,,,,
04-Jan-20,1.5,,,,,,
05-Jan-20,0.6,,,,,,
06-Jan-20,1.8,,,,,,
07-Jan-20,-,,,,,,
08-Jan-20,-,,,,,,
09-Jan-20,16.9,,,,,,
10-Jan-20,73,,,,,,
11-Jan-20,10.3,,,,,,
12-Jan-20,13.4,,,,,,
13-Jan-20,4.4,,,,,,
14-Jan-20,0,,,,,,
15-Jan-20,0,,,,,,
16-Jan-20,-,,,,,,
17-Jan-20,-,,,,,,
18-Jan-20,0,,,,,,
19-Jan-20,32.6,,,,,,
20-Jan-20,0.4,,,,,,
21-Jan-20,-,,,,,,
22-Jan-20,-,,,,,,
23-Jan-20,26.7,,,,,,
24-Jan-20,35.1,,,,,,
25-Jan-20,11.2,,,,,,
26-Jan-20,0,,,,,,
27-Jan-20,24.8,,,,,,
28-Jan-20,8.7,,,,,,
29-Jan-20,-,,,,,,
30-Jan-20,63.5,,,,,,
31-Jan-20,32.5,,,,,,
01-Feb-20,12.7,,,,,,
02-Feb-20,13.1,,,,,,
03-Feb-20,-,,,,,,
04-Feb-20,1.8,,,,,,
05-Feb-20,2.3,,,,,,
06-Feb-20,-,,,,,,
07-Feb-20,1.3,,,,,,
08-Feb-20,-,,,,,,
09-Feb-20,-,,,,,,
10-Feb-20,-,,,,,,
11-Feb-20,-,,,,,,
12-Feb-20,0,,,,,,
13-Feb-20,-,,,,,,
14-Feb-20,47,,,,,,
15-Feb-20,-,,,,,,
16-Feb-20,92,,,,,,
17-Feb-20,37.4,,,,,,
18-Feb-20,1,,,,,,
19-Feb-20,7.9,,,,,,
20-Feb-20,7.6,,,,,,
21-Feb-20,33.5,,,,,,
22-Feb-20,7.7,,,,,,
23-Feb-20,19.2,,,,,,
24-Feb-20,5,,,,,,
25-Feb-20,4.3,,,,,,
26-Feb-20,14.2,,,,,,
27-Feb-20,10.5,,,,,,
28-Feb-20,1.5,,,,,,
29-Feb-20,4,,,,,,
01-Mar-20,0,,,,,,
02-Mar-20,9.2,,,,,,
03-Mar-20,54.2,,,,,,
04-Mar-20,9.4,,,,,,
05-Mar-20,0,,,,,,
06-Mar-20,69,,,,,,
07-Mar-20,-,,,,,,
08-Mar-20,0,,,,,,
09-Mar-20,-,,,,,,
10-Mar-20,-,,,,,,
11-Mar-20,0,,,,,,
12-Mar-20,-,,,,,,
13-Mar-20,-,,,,,,
14-Mar-20,-,,,,,,
15-Mar-20,-,,,,,,
16-Mar-20,40.8,,,,,,
17-Mar-20,42.6,,,,,,
18-Mar-20,68.3,,,,,,
19-Mar-20,2.5,,,,,,
20-Mar-20,74.6,,,,,,
21-Mar-20,44.4,,,,,,
22-Mar-20,-,,,,,,
23-Mar-20,14,,,,,,
24-Mar-20,8,,,,,,
25-Mar-20,3.2,,,,,,
26-Mar-20,1.5,,,,,,
27-Mar-20,22,,,,,,
28-Mar-20,1.2,,,,,,
29-Mar-20,1.5,,,,,,
30-Mar-20,6.5,,,,,,
31-Mar-20,0,,,,,,
01-Apr-20,0,,,,,,
02-Apr-20,0,,,,,,
03-Apr-20,-,,,,,,
04-Apr-20,-,,,,,,
05-Apr-20,0,,,,,,
06-Apr-20,20.7,,,,,,
07-Apr-20,25.3,,,,,,
08-Apr-20,17.4,,,,,,
09-Apr-20,2,,,,,,
10-Apr-20,0,,,,,,
11-Apr-20,6.6,,,,,,
12-Apr-20,0,,,,,,
13-Apr-20,-,,,,,,
14-Apr-20,0.7,,,,,,
15-Apr-20,1,,,,,,
16-Apr-20,0,,,,,,
17-Apr-20,-,,,,,,
18-Apr-20,35.2,,,,,,
19-Apr-20,15.8,,,,,,
20-Apr-20,3.4,,,,,,
21-Apr-20,4.5,,,,,,
22-Apr-20,22.6,,,,,,
23-Apr-20,-,,,,,,
24-Apr-20,7.8,,,,,,
25-Apr-20,42.8,,,,,,
26-Apr-20,32.6,,,,,,
27-Apr-20,23,,,,,,
28-Apr-20,35.4,,,,,,
29-Apr-20,41.3,,,,,,
30-Apr-20,0,,,,,,
01-May-20,16.1,,,,,,
02-May-20,36.5,,,,,,
03-May-20,8.5,,,,,,
04-May-20,0,,,,,,
05-May-20,0,,,,,,
06-May-20,0,,,,,,
07-May-20,0,,,,,,
08-May-20,-,,,,,,
09-May-20,28.8,,,,,,
10-May-20,-,,,,,,
11-May-20,-,,,,,,
12-May-20,92.2,,,,,,
13-May-20,0,,,,,,
14-May-20,-,,,,,,
15-May-20,27,,,,,,
16-May-20,14.4,,,,,,
17-May-20,5.1,,,,,,
18-May-20,22.1,,,,,,
19-May-20,55.5,,,,,,
20-May-20,0,,,,,,
21-May-20,22.4,,,,,,
22-May-20,29.7,,,,,,
23-May-20,3.7,,,,,,
24-May-20,-,,,,,,
25-May-20,0,,,,,,
26-May-20,-,,,,,,
27-May-20,19.5,,,,,,
28-May-20,14.6,,,,,,
29-May-20,0.7,,,,,,
30-May-20,0,,,,,,
31-May-20,7,,,,,,
01-Jun-20,32,,,,,,
02-Jun-20,9.8,,,,,,
03-Jun-20,14.3,,,,,,
04-Jun-20,6,,,,,,
05-Jun-20,5.8,,,,,,
06-Jun-20,25.2,,,,,,
07-Jun-20,4.7,,,,,,
08-Jun-20,0,,,,,,
09-Jun-20,1,,,,,,
10-Jun-20,0,,,,,,
11-Jun-20,0,,,,,,
12-Jun-20,0,,,,,,
13-Jun-20,-,,,,,,
14-Jun-20,66.2,,,,,,
15-Jun-20,0,,,,,,
16-Jun-20,-,,,,,,
17-Jun-20,23.1,,,,,,
18-Jun-20,22.2,,,,,,
19-Jun-20,7.7,,,,,,
20-Jun-20,1.9,,,,,,
21-Jun-20,-,,,,,,
22-Jun-20,11.4,,,,,,
23-Jun-20,104.8,,,,,,
24-Jun-20,6.6,,,,,,
25-Jun-20,9.5,,,,,,
26-Jun-20,0,,,,,,
27-Jun-20,-,,,,,,
28-Jun-20,-,,,,,,
29-Jun-20,0,,,,,,
30-Jun-20,-,,,,,,
01-Jul-20,5.4,,,,,,
02-Jul-20,53.5,,,,,,
03-Jul-20,15.2,,,,,,
04-Jul-20,0,,,,,,
05-Jul-20,-,,,,,,
06-Jul-20,-,,,,,,
07-Jul-20,89.6,,,,,,
08-Jul-20,1,,,,,,
09-Jul-20,38,,,,,,
10-Jul-20,29.4,,,,,,
11-Jul-20,28.2,,,,,,
12-Jul-20,0,,,,,,
13-Jul-20,19.5,,,,,,
14-Jul-20,0,,,,,,
15-Jul-20,50.6,,,,,,
16-Jul-20,4.3,,,,,,
17-Jul-20,17.3,,,,,,
18-Jul-20,8,,,,,,
19-Jul-20,1.9,,,,,,
20-Jul-20,4.6,,,,,,
21-Jul-20,0,,,,,,
22-Jul-20,-,,,,,,
23-Jul-20,5.3,,,,,,
24-Jul-20,2.6,,,,,,
25-Jul-20,6.4,,,,,,
26-Jul-20,0,,,,,,
27-Jul-20,0,,,,,,
28-Jul-20,2,,,,,,
29-Jul-20,0,,,,,,
30-Jul-20,-,,,,,,
31-Jul-20,0,,,,,,
01-Aug-20,0,,,,,,
02-Aug-20,0,,,,,,
03-Aug-20,-,,,,,,
04-Aug-20,-,,,,,,
05-Aug-20,0,,,,,,
06-Aug-20,14.5,,,,,,
07-Aug-20,0,,,,,,
08-Aug-20,0,,,,,,
09-Aug-20,-,,,,,,
10-Aug-20,0,,,,,,
11-Aug-20,1.8,,,,,,
12-Aug-20,0.8,,,,,,
13-Aug-20,-,,,,,,
14-Aug-20,56.8,,,,,,
15-Aug-20,-,,,,,,
16-Aug-20,5.3,,,,,,
17-Aug-20,0,,,,,,
18-Aug-20,7,,,,,,
19-Aug-20,-,,,,,,
20-Aug-20,0,,,,,,
21-Aug-20,0,,,,,,
22-Aug-20,0,,,,,,
23-Aug-20,-,,,,,,
24-Aug-20,9.6,,,,,,
25-Aug-20,0,,,,,,
26-Aug-20,-,,,,,,
27-Aug-20,1,,,,,,
28-Aug-20,-,,,,,,
29-Aug-20,-,,,,,,
30-Aug-20,0.5,,,,,,
31-Aug-20,0,,,,,,
01-Sep-20,1.5,,,,,,
02-Sep-20,6.2,,,,,,
03-Sep-20,3.9,,,,,,
04-Sep-20,0.2,,,,,,
05-Sep-20,8.6,,,,,,
06-Sep-20,3,,,,,,
07-Sep-20,1.5,,,,,,
08-Sep-20,11.5,,,,,,
09-Sep-20,12.6,,,,,,
10-Sep-20,33.4,,,,,,
11-Sep-20,10.4,,,,,,
12-Sep-20,20.8,,,,,,
13-Sep-20,12,,,,,,
14-Sep-20,0.5,,,,,,
15-Sep-20,-,,,,,,
16-Sep-20,-,,,,,,
17-Sep-20,-,,,,,,
18-Sep-20,-,,,,,,
19-Sep-20,-,,,,,,
20-Sep-20,-,,,,,,
21-Sep-20,-,,,,,,
22-Sep-20,-,,,,,,
23-Sep-20,-,,,,,,
24-Sep-20,-,,,,,,
25-Sep-20,-,,,,,,
26-Sep-20,-,,,,,,
27-Sep-20,-,,,,,,
28-Sep-20,-,,,,,,
29-Sep-20,-,,,,,,
30-Sep-20,0,,,,,,
01-Oct-20,0,,,,,,
02-Oct-20,4.5,,,,,,
03-Oct-20,0,,,,,,
04-Oct-20,0.5,,,,,,
05-Oct-20,5.5,,,,,,
06-Oct-20,0,,,,,,
07-Oct-20,0,,,,,,
08-Oct-20,0,,,,,,
09-Oct-20,5.3,,,,,,
10-Oct-20,3.2,,,,,,
11-Oct-20,13.2,,,,,,
12-Oct-20,24.6,,,,,,
13-Oct-20,0,,,,,,
14-Oct-20,10.6,,,,,,
15-Oct-20,46.2,,,,,,
16-Oct-20,1,,,,,,
17-Oct-20,5.3,,,,,,
18-Oct-20,8.9,,,,,,
19-Oct-20,1.9,,,,,,
20-Oct-20,0.3,,,,,,
21-Oct-20,-,,,,,,
22-Oct-20,4.7,,,,,,
23-Oct-20,11.2,,,,,,
24-Oct-20,28.2,,,,,,
25-Oct-20,-,,,,,,
26-Oct-20,23.9,,,,,,
27-Oct-20,103.2,,,,,,
28-Oct-20,0,,,,,,
29-Oct-20,-,,,,,,
30-Oct-20,8.2,,,,,,
31-Oct-20,28.3,,,,,,
01-Nov-20,-,,,,,,
02-Nov-20,7.3,,,,,,
03-Nov-20,10,,,,,,
04-Nov-20,6.2,,,,,,
05-Nov-20,8.9,,,,,,
06-Nov-20,2.3,,,,,,
07-Nov-20,0.1,,,,,,
08-Nov-20,14,,,,,,
09-Nov-20,14,,,,,,
10-Nov-20,-,,,,,,
11-Nov-20,0,,,,,,
12-Nov-20,0,,,,,,
13-Nov-20,15.5,,,,,,
14-Nov-20,7.9,,,,,,
15-Nov-20,4.2,,,,,,
16-Nov-20,0,,,,,,
17-Nov-20,53,,,,,,
18-Nov-20,20.8,,,,,,
19-Nov-20,91.2,,,,,,
20-Nov-20,-,,,,,,
21-Nov-20,53.6,,,,,,
22-Nov-20,2.4,,,,,,
23-Nov-20,73.5,,,,,,
24-Nov-20,113.5,,,,,,
25-Nov-20,66,,,,,,
26-Nov-20,31.7,,,,,,
27-Nov-20,3.4,,,,,,
28-Nov-20,47.4,,,,,,
29-Nov-20,4.1,,,,,,
30-Nov-20,15.7,,,,,,
01-Dec-20,-,,,,,,
02-Dec-20,0,,,,,,
03-Dec-20,0,,,,,,
04-Dec-20,0,,,,,,
05-Dec-20,5.1,,,,,,
06-Dec-20,2.5,,,,,,
07-Dec-20,1,,,,,,
08-Dec-20,0,,,,,,
09-Dec-20,26.5,,,,,,
10-Dec-20,11.3,,,,,,
11-Dec-20,-,,,,,,
12-Dec-20,0,,,,,,
13-Dec-20,11.3,,,,,,
14-Dec-20,11.5,,,,,,
15-Dec-20,1.5,,,,,,
16-Dec-20,4.2,,,,,,
17-Dec-20,5.8,,,,,,
18-Dec-20,11.7,,,,,,
19-Dec-20,9.7,,,,,,
20-Dec-20,27,,,,,,
21-Dec-20,1.7,,,,,,
22-Dec-20,2,,,,,,
23-Dec-20,0,,,,,,
24-Dec-20,9.7,,,,,,
25-Dec-20,1.5,,,,,,
26-Dec-20,-,,,,,,
27-Dec-20,0,,,,,,
28-Dec-20,-,,,,,,
29-Dec-20,4.5,,,,,,
30-Dec-20,81,,,,,,
31-Dec-20,1,,,,,,
01-Jan-21,58.6,,,,,,
02-Jan-21,0,,,,,,
03-Jan-21,41.5,,,,,,
04-Jan-21,6.4,,,,,,
05-Jan-21,15.5,,,,,,
06-Jan-21,0,,,,,,
07-Jan-21,43.2,,,,,,
08-Jan-21,55.2,,,,,,
09-Jan-21,0,,,,,,
10-Jan-21,47,,,,,,
11-Jan-21,7,,,,,,
12-Jan-21,3,,,,,,
13-Jan-21,16.7,,,,,,
14-Jan-21,45.2,,,,,,
15-Jan-21,43.7,,,,,,
16-Jan-21,11.8,,,,,,
17-Jan-21,6,,,,,,
18-Jan-21,-,,,,,,
19-Jan-21,-,,,,,,
20-Jan-21,0,,,,,,
21-Jan-21,0,,,,,,
22-Jan-21,0,,,,,,
23-Jan-21,-,,,,,,
24-Jan-21,-,,,,,,
25-Jan-21,3.7,,,,,,
26-Jan-21,45.2,,,,,,
27-Jan-21,31,,,,,,
28-Jan-21,9.4,,,,,,
29-Jan-21,46.1,,,,,,
30-Jan-21,0,,,,,,
31-Jan-21,41.5,,,,,,
01-Feb-21,9.7,,,,,,
02-Feb-21,-,,,,,,
03-Feb-21,24.1,,,,,,
04-Feb-21,9.7,,,,,,
05-Feb-21,-,,,,,,
06-Feb-21,1.3,,,,,,
07-Feb-21,0,,,,,,
08-Feb-21,0,,,,,,
09-Feb-21,0,,,,,,
10-Feb-21,-,,,,,,
11-Feb-21,0,,,,,,
12-Feb-21,0,,,,,,
13-Feb-21,0,,,,,,
14-Feb-21,-,,,,,,
15-Feb-21,0,,,,,,
16-Feb-21,0,,,,,,
17-Feb-21,0,,,,,,
18-Feb-21,0,,,,,,
19-Feb-21,0,,,,,,
20-Feb-21,0,,,,,,
21-Feb-21,0,,,,,,
22-Feb-21,4.2,,,,,,
23-Feb-21,-,,,,,,
24-Feb-21,-,,,,,,
25-Feb-21,0,,,,,,
26-Feb-21,0,,,,,,
27-Feb-21,0,,,,,,
28-Feb-21,-,,,,,,
01-Mar-21,0,,,,,,
02-Mar-21,1,,,,,,
03-Mar-21,47.5,,,,,,
04-Mar-21,3,,,,,,
05-Mar-21,0,,,,,,
06-Mar-21,-,,,,,,
07-Mar-21,12.4,,,,,,
08-Mar-21,9,,,,,,
09-Mar-21,33.5,,,,,,
10-Mar-21,-,,,,,,
11-Mar-21,-,,,,,,
12-Mar-21,0,,,,,,
13-Mar-21,0,,,,,,
14-Mar-21,7.8,,,,,,
15-Mar-21,35.7,,,,,,
16-Mar-21,-,,,,,,
17-Mar-21,0,,,,,,
18-Mar-21,10.5,,,,,,
19-Mar-21,0.9,,,,,,
20-Mar-21,0.5,,,,,,
21-Mar-21,1,,,,,,
22-Mar-21,10,,,,,,
23-Mar-21,53.6,,,,,,
24-Mar-21,-,,,,,,
25-Mar-21,4.2,,,,,,
26-Mar-21,2.2,,,,,,
27-Mar-21,1,,,,,,
28-Mar-21,11.4,,,,,,
29-Mar-21,0,,,,,,
30-Mar-21,7.9,,,,,,
31-Mar-21,0,,,,,,
01-Apr-21,0,,,,,,
02-Apr-21,11.6,,,,,,
03-Apr-21,0,,,,,,
04-Apr-21,0,,,,,,
05-Apr-21,0,,,,,,
06-Apr-21,-,,,,,,
07-Apr-21,0,,,,,,
08-Apr-21,-,,,,,,
09-Apr-21,28.1,,,,,,
10-Apr-21,0,,,,,,
11-Apr-21,3.1,,,,,,
12-Apr-21,23.5,,,,,,
13-Apr-21,4.9,,,,,,
14-Apr-21,-,,,,,,
15-Apr-21,7.3,,,,,,
16-Apr-21,1,,,,,,
17-Apr-21,0,,,,,,
18-Apr-21,43.6,,,,,,
19-Apr-21,-,,,,,,
20-Apr-21,-,,,,,,
21-Apr-21,0,,,,,,
22-Apr-21,0,,,,,,
23-Apr-21,0,,,,,,
24-Apr-21,-,,,,,,
25-Apr-21,-,,,,,,
26-Apr-21,0,,,,,,
27-Apr-21,5,,,,,,
28-Apr-21,69.2,,,,,,
29-Apr-21,-,,,,,,
30-Apr-21,3.5,,,,,,
01-May-21,8.7,,,,,,
02-May-21,0,,,,,,
03-May-21,36.5,,,,,,
04-May-21,-,,,,,,
05-May-21,5,,,,,,
06-May-21,11.5,,,,,,
07-May-21,28.1,,,,,,
08-May-21,-,,,,,,
09-May-21,0,,,,,,
10-May-21,-,,,,,,
11-May-21,0,,,,,,
12-May-21,9,,,,,,
13-May-21,36.3,,,,,,
14-May-21,2.6,,,,,,
15-May-21,-,,,,,,
16-May-21,2.4,,,,,,
17-May-21,16.6,,,,,,
18-May-21,24.2,,,,,,
19-May-21,15,,,,,,
20-May-21,1.4,,,,,,
21-May-21,0,,,,,,
22-May-21,0,,,,,,
23-May-21,33.6,,,,,,
24-May-21,0,,,,,,
25-May-21,0,,,,,,
26-May-21,0,,,,,,
27-May-21,0,,,,,,
28-May-21,8.3,,,,,,
29-May-21,1.5,,,,,,
30-May-21,4.6,,,,,,
31-May-21,0,,,,,,
01-Jun-21,0,,,,,,
02-Jun-21,0,,,,,,
03-Jun-21,-,,,,,,
04-Jun-21,-,,,,,,
05-Jun-21,0,,,,,,
06-Jun-21,9,,,,,,
07-Jun-21,5.2,,,,,,
08-Jun-21,11.4,,,,,,
09-Jun-21,-,,,,,,
10-Jun-21,0,,,,,,
11-Jun-21,-,,,,,,
12-Jun-21,38.4,,,,,,
13-Jun-21,0,,,,,,
14-Jun-21,67.7,,,,,,
15-Jun-21,-,,,,,,
16-Jun-21,18.6,,,,,,
17-Jun-21,12,,,,,,
18-Jun-21,63.4,,,,,,
19-Jun-21,-,,,,,,
20-Jun-21,7.9,,,,,,
21-Jun-21,4.5,,,,,,
22-Jun-21,0,,,,,,
23-Jun-21,0.2,,,,,,
24-Jun-21,14.4,,,,,,
25-Jun-21,-,,,,,,
26-Jun-21,0,,,,,,
27-Jun-21,0.2,,,,,,
28-Jun-21,-,,,,,,
29-Jun-21,1.5,,,,,,
30-Jun-21,-,,,,,,
01-Jul-21,18.2,,,,,,
02-Jul-21,6.4,,,,,,
03-Jul-21,14.5,,,,,,
04-Jul-21,2.5,,,,,,
05-Jul-21,-,,,,,,
06-Jul-21,0,,,,,,
07-Jul-21,0,,,,,,
08-Jul-21,-,,,,,,
09-Jul-21,-,,,,,,
10-Jul-21,7.1,,,,,,
11-Jul-21,32,,,,,,
12-Jul-21,8.9,,,,,,
13-Jul-21,36,,,,,,
14-Jul-21,55.3,,,,,,
15-Jul-21,30.6,,,,,,
16-Jul-21,0,,,,,,
17-Jul-21,-,,,,,,
18-Jul-21,0,,,,,,
19-Jul-21,0,,,,,,
20-Jul-21,0,,,,,,
21-Jul-21,11.5,,,,,,
22-Jul-21,0,,,,,,
23-Jul-21,0,,,,,,
24-Jul-21,0,,,,,,
25-Jul-21,0,,,,,,
26-Jul-21,0,,,,,,
27-Jul-21,0,,,,,,
28-Jul-21,0,,,,,,
29-Jul-21,0,,,,,,
30-Jul-21,0,,,,,,
31-Jul-21,0,,,,,,
01-Aug-21,0,,,,,,
02-Aug-21,-,,,,,,
03-Aug-21,-,,,,,,
04-Aug-21,0,,,,,,
05-Aug-21,17.8,,,,,,
06-Aug-21,2.5,,,,,,
07-Aug-21,0,,,,,,
08-Aug-21,0,,,,,,
09-Aug-21,0,,,,,,
10-Aug-21,0,,,,,,
11-Aug-21,0,,,,,,
12-Aug-21,-,,,,,,
13-Aug-21,79.2,,,,,,
14-Aug-21,3.5,,,,,,
15-Aug-21,2,,,,,,
16-Aug-21,0,,,,,,
17-Aug-21,8,,,,,,
18-Aug-21,23.8,,,,,,
19-Aug-21,25.9,,,,,,
20-Aug-21,17.2,,,,,,
21-Aug-21,61.4,,,,,,
22-Aug-21,14.1,,,,,,
23-Aug-21,-,,,,,,
24-Aug-21,11.1,,,,,,
25-Aug-21,-,,,,,,
26-Aug-21,6.6,,,,,,
27-Aug-21,6,,,,,,
28-Aug-21,5.4,,,,,,
29-Aug-21,-,,,,,,
30-Aug-21,23.1,,,,,,
31-Aug-21,15.9,,,,,,
01-Sep-21,80.5,,,,,,
02-Sep-21,20.2,,,,,,
03-Sep-21,45.1,,,,,,
04-Sep-21,5.5,,,,,,
05-Sep-21,53.1,,,,,,
06-Sep-21,1.2,,,,,,
07-Sep-21,1.5,,,,,,
08-Sep-21,3.5,,,,,,
09-Sep-21,13.5,,,,,,
10-Sep-21,13.1,,,,,,
11-Sep-21,2.6,,,,,,
12-Sep-21,6.5,,,,,,
13-Sep-21,7.5,,,,,,
14-Sep-21,124,,,,,,
15-Sep-21,-,,,,,,
16-Sep-21,-,,,,,,
17-Sep-21,-,,,,,,
18-Sep-21,20.6,,,,,,
19-Sep-21,25,,,,,,
20-Sep-21,0,,,,,,
21-Sep-21,-,,,,,,
22-Sep-21,-,,,,,,
23-Sep-21,0,,,,,,
24-Sep-21,91.5,,,,,,
25-Sep-21,2,,,,,,
26-Sep-21,34.6,,,,,,
27-Sep-21,0,,,,,,
28-Sep-21,-,,,,,,
29-Sep-21,27.5,,,,,,
30-Sep-21,17.8,,,,,,
01-Oct-21,53.9,,,,,,
02-Oct-21,47.9,,,,,,
03-Oct-21,17,,,,,,
04-Oct-21,6,,,,,,
05-Oct-21,0,,,,,,
06-Oct-21,9.2,,,,,,
07-Oct-21,-,,,,,,
08-Oct-21,0,,,,,,
09-Oct-21,-,,,,,,
10-Oct-21,0,,,,,,
11-Oct-21,-,,,,,,
12-Oct-21,-,,,,,,
13-Oct-21,-,,,,,,
14-Oct-21,0,,,,,,
15-Oct-21,0,,,,,,
16-Oct-21,-,,,,,,
17-Oct-21,4.4,,,,,,
18-Oct-21,20.9,,,,,,
19-Oct-21,53.1,,,,,,
20-Oct-21,6.7,,,,,,
21-Oct-21,1.5,,,,,,
22-Oct-21,21.3,,,,,,
23-Oct-21,2.5,,,,,,
24-Oct-21,0,,,,,,
25-Oct-21,3.5,,,,,,
26-Oct-21,31.6,,,,,,
27-Oct-21,2.5,,,,,,
28-Oct-21,20,,,,,,
29-Oct-21,-,,,,,,
30-Oct-21,19.5,,,,,,
31-Oct-21,-,,,,,,
01-Nov-21,4.5,,,,,,
02-Nov-21,5.5,,,,,,
03-Nov-21,9.3,,,,,,
04-Nov-21,4.9,,,,,,
05-Nov-21,57.7,,,,,,
06-Nov-21,29.4,,,,,,
07-Nov-21,1.6,,,,,,
08-Nov-21,0,,,,,,
09-Nov-21,-,,,,,,
10-Nov-21,18.5,,,,,,
11-Nov-21,123.6,,,,,,
12-Nov-21,7.3,,,,,,
13-Nov-21,0,,,,,,
14-Nov-21,0,,,,,,
15-Nov-21,-,,,,,,
16-Nov-21,23.5,,,,,,
17-Nov-21,0,,,,,,
18-Nov-21,0,,,,,,
19-Nov-21,5.5,,,,,,
20-Nov-21,-,,,,,,
21-Nov-21,-,,,,,,
22-Nov-21,0,,,,,,
23-Nov-21,1.3,,,,,,
24-Nov-21,70.4,,,,,,
25-Nov-21,-,,,,,,
26-Nov-21,-,,,,,,
27-Nov-21,26,,,,,,
28-Nov-21,171.7,,,,,,
29-Nov-21,14,,,,,,
30-Nov-21,-,,,,,,
01-Dec-21,-,,,,,,
02-Dec-21,0,,,,,,
03-Dec-21,11.8,,,,,,
04-Dec-21,17.6,,,,,,
05-Dec-21,104.8,,,,,,
06-Dec-21,33.7,,,,,,
07-Dec-21,4.3,,,,,,
08-Dec-21,-,,,,,,
09-Dec-21,0.6,,,,,,
10-Dec-21,118.3,,,,,,
11-Dec-21,24.3,,,,,,
12-Dec-21,-,,,,,,
13-Dec-21,0,,,,,,
14-Dec-21,5.6,,,,,,
15-Dec-21,52.2,,,,,,
16-Dec-21,44.5,,,,,,
17-Dec-21,14.6,,,,,,
18-Dec-21,19.6,,,,,,
19-Dec-21,82,,,,,,
20-Dec-21,15.5,,,,,,
21-Dec-21,106,,,,,,
22-Dec-21,0,,,,,,
23-Dec-21,0,,,,,,
24-Dec-21,-,,,,,,
25-Dec-21,0.5,,,,,,
26-Dec-21,55.7,,,,,,
27-Dec-21,1.2,,,,,,
28-Dec-21,16.9,,,,,,
29-Dec-21,2.5,,,,,,
30-Dec-21,0,,,,,,
31-Dec-21,0,,,,,,
01-Jan-22,1.8,,,,,,
02-Jan-22,7.2,,,,,,
03-Jan-22,2.5,,,,,,
04-Jan-22,-,,,,,,
05-Jan-22,0,,,,,,
06-Jan-22,25,,,,,,
07-Jan-22,18.9,,,,,,
08-Jan-22,28.9,,,,,,
09-Jan-22,-,,,,,,
10-Jan-22,1.3,,,,,,
11-Jan-22,12.7,,,,,,
12-Jan-22,7.4,,,,,,
13-Jan-22,17.7,,,,,,
14-Jan-22,63.7,,,,,,
15-Jan-22,4.4,,,,,,
16-Jan-22,2.1,,,,,,
17-Jan-22,-,,,,,,
18-Jan-22,-,,,,,,
19-Jan-22,69,,,,,,
20-Jan-22,15,,,,,,
21-Jan-22,4.7,,,,,,
22-Jan-22,-,,,,,,
23-Jan-22,0,,,,,,
24-Jan-22,1,,,,,,
25-Jan-22,0,,,,,,
26-Jan-22,0,,,,,,
27-Jan-22,0,,,,,,
28-Jan-22,0,,,,,,
29-Jan-22,1.4,,,,,,
30-Jan-22,0,,,,,,
31-Jan-22,0,,,,,,
