"","Date","rahadi_oesman","sta2","sta3","sta4","sta5","sta6","sta7"
"4473",2016-03-30,1.3,5.996644346,5,"2.5",0,0,10.5
"4474",2016-03-31,0.8,2.112134188,37,"10",2.5,44.5,0
"4475",2016-04-01,0,0.455314566,38,"34.5",7.5,14,0
"4476",2016-04-02,50.1,20.16409758,28,"13.5",41,43,3
"4477",2016-04-03,NA,18.23300433,1,"9.5",3,27,1.5
"4478",2016-04-04,NA,24.84324086,17,"2",53,0,9.5
"4479",2016-04-05,2.7,15.48498754,0,"2.5",4,2,5
"4480",2016-04-06,32.8,5.808693749,46,"3",80.5,68,5
"4481",2016-04-07,4.8,37.60114864,2,"64.5",17,26,22
"4482",2016-04-08,NA,12.81153237,0,"4.5",10.5,51.5,1
"4483",2016-04-09,0.1,0.048783703,21,"1",7,1.5,0
"4484",2016-04-10,NA,0,32,"0",7,0,0
"4485",2016-04-11,0,0.195134814,52,"12.7",21,6,4.5
"4486",2016-04-12,25.4,4.181085069,11,"83",3,0,0
"4487",2016-04-13,NA,31.56476436,13,"14",29,35,23.5
"4488",2016-04-14,NA,3.168982587,18,"1.5",25,17.5,0
"4489",2016-04-15,NA,5.753242865,31,"51.5",22.5,22,15.5
"4490",2016-04-16,0,8.847960778,3,"51",0,0,19
"4491",2016-04-17,NA,4.210934015,4,"0",0,0,0
"4492",2016-04-18,33,8.010914189,3,"7",2,6.5,0
"4493",2016-04-19,0.8,13.70661565,0,"36.5",0,0,1.5
"4494",2016-04-20,10.3,0.428331739,4,"0",0,0,1.5
"4495",2016-04-21,1,0,0,"5",0,0,0
"4496",2016-04-22,52.5,0,0,"0",0,0,0
"4497",2016-04-23,9.2,3.426653912,20,"3",0,0,21.5
"4498",2016-04-24,54.8,2.724582211,15,"0",0,2,1.5
"4499",2016-04-25,0.8,21.48214892,0,"1",4,31.5,11
"4500",2016-04-26,3,14.67409318,0,"0",8,0,11.5
"4501",2016-04-27,13.4,1.279455575,0,"0",0,13,32
"4502",2016-04-28,NA,3.881968478,3,"5",23,14,2
"4503",2016-04-29,NA,2.964952477,22,"1.5",0,18.5,3
"4504",2016-04-30,NA,0.130089876,14,"16",0,4,2
"4505",2016-05-01,7.7,2.452641043,19,"0",26,15,1
"4506",2016-05-02,12.6,0.65044938,13,"12",6,20,6.5
"4507",2016-05-03,NA,0,20,"0",4.5,0,0
"4508",2016-05-04,15.5,15.86319882,0,"0",0,0,0
"4509",2016-05-05,32.6,7.709971302,0,"0",0,0,15
"4510",2016-05-06,45.3,0.856663478,0,"0",0,0,11.5
"4511",2016-05-07,NA,2.267397221,33,"1",26.5,0,8.5
"4512",2016-05-08,NA,33.24038689,0,"0.5",0,7.5,3
"4513",2016-05-09,NA,0,0,"0",0,0,2.5
"4514",2016-05-10,NA,0,0,"0",0,0,11
"4515",2016-05-11,1.2,3.426653912,0,"0",0,0,3
"4516",2016-05-12,20.6,9.423298258,0,"0",0,0,4
"4517",2016-05-13,0,5.139980868,0,"0",0,0,0
"4518",2016-05-14,20.7,21.1230375,0,"0",47,10.5,0
"4519",2016-05-15,3.6,4.711649129,0,"18.5",0,0,0
"4520",2016-05-16,0,0,0,"0",0,0,0
"4521",2016-05-17,1.4,0,0,"0",0,0,0
"4522",2016-05-18,9.5,0,0,"0",0,0,0
"4523",2016-05-19,0,1.713326956,0,"0",0,0,0
"4524",2016-05-20,67.6,0,0,"0",0,0,0
"4525",2016-05-21,NA,0,0,"0",0,0,0
"4526",2016-05-22,11.6,0,0,"0",0,0,11.5
"4527",2016-05-23,NA,0,0,"0",0,0,0
"4528",2016-05-24,NA,0,0,"0",0,0,0
"4529",2016-05-25,NA,0,0,"0",0,0,0
"4530",2016-05-26,4,0,0,"0",0,0,0
"4531",2016-05-27,0.8,0,0,"0",0,0,0
"4532",2016-05-28,1.4,3.426653912,0,"0",0,0,95
"4533",2016-05-29,0,0,0,"0",0,0,0
"4534",2016-05-30,NA,0,0,"0",0,0,1
"4535",2016-05-31,53,0,0,"0",0,0,0
"4536",2016-06-01,NA,0,0,"0",14.5,0,0
"4537",2016-06-02,58.1,3.426653912,0,"0",0,0,0.5
"4538",2016-06-03,NA,0,0,"0",0,0,0
"4539",2016-06-04,NA,0,0,"0",0,0,0
"4540",2016-06-05,NA,0,0,"0",0,0,0
"4541",2016-06-06,0,0,0,"0",0,0,29
"4542",2016-06-07,0,6.329086505,0,"0.5",0,0,0
"4543",2016-06-08,7.6,0,0,"0",0,0,0
"4544",2016-06-09,8.5,0,0,"0",0,0,0
"4545",2016-06-10,25.1,0,0,"0",0,0,0
"4546",2016-06-11,2.8,0,0,"0",0,0,0
"4547",2016-06-12,3.4,0,0,"0",0,0,0
"4548",2016-06-13,NA,0,0,"0",0,0,0
"4549",2016-06-14,NA,0,0,"0",0,0,0
"4550",2016-06-15,6.3,2.141658695,0,"0",0,0,3
"4551",2016-06-16,0.2,0,0,"0",0,0,0
"4552",2016-06-17,0.3,0,0,"0",0,0,0
"4553",2016-06-18,27.8,0,0,"0",0,0,0
"4554",2016-06-19,30.1,0,0,"0",0,0,0
"4555",2016-06-20,NA,0,0,"0",0,0,0
"4556",2016-06-21,NA,0,0,"0",0,0,0
"4557",2016-06-22,NA,0,0,"0",0,0,0
"4558",2016-06-23,NA,0,0,"0",0,0,0
"4559",2016-06-24,NA,0,0,"0",0,0,0
"4560",2016-06-25,NA,0,0,"0",0,0,0
"4561",2016-06-26,0,0,0,"0",0,0,0
"4562",2016-06-27,0,0,0,"0",0,0,0
"4563",2016-06-28,13.1,0,0,"0",0,0,0
"4564",2016-06-29,NA,0,0,"0",0,0,0
"4565",2016-06-30,NA,0,0,"0",0,0,0
"4566",2016-07-01,NA,0,0,"0",0,0,0
"4567",2016-07-02,NA,0,0,"0",0,0,0
"4568",2016-07-03,NA,0.856663478,0,"0",0,0,0
"4569",2016-07-04,NA,0,0,"0",0,0,0
"4570",2016-07-05,NA,0,0,"0",0,0,0
"4571",2016-07-06,NA,3.854985651,0,"0",0,0,0
"4572",2016-07-07,NA,2.998322173,0,"0",0,0,0
"4573",2016-07-08,NA,0,0,"0",0,0,3
"4574",2016-07-09,0,0,0,"0",0,0,0
"4575",2016-07-10,NA,0,0,"0",0,0,0
"4576",2016-07-11,0,0,0,"0",0,0,0
"4577",2016-07-12,0.5,0,0,"0",0,0,0
"4578",2016-07-13,0.2,0,0,"0",0,0,0
"4579",2016-07-14,NA,0,0,"0",0,0,0
"4580",2016-07-15,NA,0,0,"0",0,0,0
"4581",2016-07-16,2.3,0,0,"0",0,0,0
"4582",2016-07-17,106.2,0,0,"0",0,0,0
"4583",2016-07-18,1.4,0,0,"0",0,0,0
"4584",2016-07-19,NA,0,0,"0",0,0,0
"4585",2016-07-20,106.2,0,0,"0",0,0,0
"4586",2016-07-21,1,0,0,"0",0,0,0
"4587",2016-07-22,NA,0,0,"0",0,0,0
"4588",2016-07-23,7,0,0,"0",0,0,0
"4589",2016-07-24,11.2,0,0,"0",0,0,0
"4590",2016-07-25,0,0,0,"0",0,0,0
"4591",2016-07-26,1,0,0,"0",0,0,0
"4592",2016-07-27,0,0,0,"0",0,0,0
"4593",2016-07-28,NA,0,0,"0",0,0,0
"4594",2016-07-29,19.1,0,0,"0",0,0,0
"4595",2016-07-30,28,0,0,"0",0,0,0
"4596",2016-07-31,0,0,0,"0",0,0,0
"4597",2016-08-01,0,0,0,"0",0,0,0
"4598",2016-08-02,0,0,0,"0",0,0,0
"4599",2016-08-03,NA,0,0,"0",0,0,0
"4600",2016-08-04,NA,0,0,"0",0,0,0
"4601",2016-08-05,0,0,0,"0",0,0,0
"4602",2016-08-06,0,0,0,"0",0,0,0
"4603",2016-08-07,0,0,0,"0",0,0,0
"4604",2016-08-08,NA,0,0,"0",0,0,0
"4605",2016-08-09,NA,0,0,"0",0,0,0
"4606",2016-08-10,0,0,0,"0",0,0,0
"4607",2016-08-11,NA,0,0,"0",0,0,0
"4608",2016-08-12,0,0,0,"0",0,0,0
"4609",2016-08-13,0,0,0,"0",0,0,0
"4610",2016-08-14,NA,0,0,"0",0,0,0
"4611",2016-08-15,NA,0,0,"0",0,0,0
"4612",2016-08-16,NA,0,0,"0",0,0,0
"4613",2016-08-17,NA,0,0,"0",0,0,0
"4614",2016-08-18,NA,0,0,"0",0,0,0
"4615",2016-08-19,NA,0,0,"0",0,0,0
"4616",2016-08-20,NA,0,0,"0",0,0,0
"4617",2016-08-21,NA,0,0,"0",0,0,10
"4618",2016-08-22,0,0,0,"0",0,0,0
"4619",2016-08-23,0,0,0,"0",0,0,0
"4620",2016-08-24,NA,0,0,"0",0,0,0
"4621",2016-08-25,0,0,0,"0",0,0,0
"4622",2016-08-26,0,1.883838902,0,"0",0,0,0
"4623",2016-08-27,0,0,0,"0",0,0,0
"4624",2016-08-28,2.7,0,0,"0",0,0,0
"4625",2016-08-29,NA,0,0,"0",0,0,0
"4626",2016-08-30,0,0,0,"0",0,0,0
"4627",2016-08-31,18.5,0,0,"0",0,0,0
"4628",2016-09-01,13.1,0,0,"0",0,0,0
"4629",2016-09-02,11.1,0,0,"0",0,0,0
"4630",2016-09-03,NA,2.141658695,0,"0",0,0,0
"4631",2016-09-04,NA,0,0,"0",0,0,0
"4632",2016-09-05,31.6,0,0,"0",0,0,0
"4633",2016-09-06,0,0,0,"0",0,0,0
"4634",2016-09-07,NA,0,0,"0",0,0,0
"4635",2016-09-08,1.5,0,0,"0",0,0,0
"4636",2016-09-09,NA,0,0,"0",0,0,0
"4637",2016-09-10,0,0,0,"0",0,0,0
"4638",2016-09-11,NA,0,0,"0",0,0,0
"4639",2016-09-12,0,0,0,"0",0,0,0
"4640",2016-09-13,NA,0,0,"0",0,0,0
"4641",2016-09-14,NA,0,0,"0",0,0,0
"4642",2016-09-15,0,0,0,"0",0,0,0
"4643",2016-09-16,0,0,0,"0",0,0,0
"4644",2016-09-17,NA,0.886512424,0,"0",0,0,0
"4645",2016-09-18,0.2,0,0,"0",0,0,0
"4646",2016-09-19,28.4,0,0,"0",0,0,0
"4647",2016-09-20,NA,0,0,"0",0,0,0
"4648",2016-09-21,64.8,0,0,"0",0,0,0
"4649",2016-09-22,17.1,0,0,"0",0,0,0
"4650",2016-09-23,NA,0,0,"0",0,0,0
"4651",2016-09-24,NA,0,0,"0",0,0,0
"4652",2016-09-25,0,0,0,"0",0,0,0
"4653",2016-09-26,0,0,0,"0",0,0,0
"4654",2016-09-27,NA,0,0,"0",0,0,0
"4655",2016-09-28,NA,0,0,"0",0,0,10
"4656",2016-09-29,0,0,0,"0",0,0,0
"4657",2016-09-30,0,0,0,"0",0,0,0
"4658",2016-10-01,2.6,0,0,"0",0,0,0
"4659",2016-10-02,76.5,0,0,"0",0,0,0
"4660",2016-10-03,NA,0,0,"0",0,0,0
"4661",2016-10-04,5.4,0,0,"0",0,0,0
"4662",2016-10-05,44.4,0,0,"0",0,0,0
"4663",2016-10-06,NA,0,0,"0",0,0,0
"4664",2016-10-07,10,8.737146725,0,"0",0,0,0
"4665",2016-10-08,14.7,0,0,"0",0,0,0
"4666",2016-10-09,18.2,0,0,"0",0,0,0
"4667",2016-10-10,0.2,0,0,"0",0,0,0
"4668",2016-10-11,NA,0,0,"0",0,0,0
"4669",2016-10-12,NA,0,0,"0",0,0,0
"4670",2016-10-13,13.1,0,0,"0",0,0,0
"4671",2016-10-14,1.8,1.994652955,0,"0",0,0,0
"4672",2016-10-15,26.1,0,0,"0",0,0,0
"4673",2016-10-16,1.4,0,0,"0",0,0,5
"4674",2016-10-17,0,0,0,"0",0,0,0
"4675",2016-10-18,NA,0,0,"0",0,0,0
"4676",2016-10-19,0,0,0,"0",0,0,0
"4677",2016-10-20,NA,0,0,"0",0,0,0
"4678",2016-10-21,37.9,0,0,"0",0,0,0
"4679",2016-10-22,4.1,0,0,"0",0,0,0
"4680",2016-10-23,2.3,0,0,"0",0,0,0
"4681",2016-10-24,8.6,0,0,"0",0,0,3
"4682",2016-10-25,NA,14.56327913,0,"14",0,0,11
"4683",2016-10-26,NA,11.7275693,0,"0",5,5,36.5
"4684",2016-10-27,1.2,0,0,"0",0,0,0
"4685",2016-10-28,5.8,15.64995985,0.5,"3",15,15,2.5
"4686",2016-10-29,NA,6.853307824,0,"0.5",0,0,0
"4687",2016-10-30,6.6,1.712479729,0,"0",19.5,19.5,9
"4688",2016-10-31,0.1,53.187758,0,"0",0,0,16
"4689",2016-11-01,7.6,6.148177406,10,"0",31,31,0
"4690",2016-11-02,19.3,25.76228663,0,"0.5",0,52.5,1
"4691",2016-11-03,NA,3.618774137,4.5,"0.5",4,2.5,19
"4692",2016-11-04,29.4,12.32923497,16,"3",18,23.5,6
"4693",2016-11-05,NA,10.80847392,0,"0.5",0,0,0
"4694",2016-11-06,NA,0,10,"0",0,0,12.5
"4695",2016-11-07,NA,1.653463968,8.5,"0",30,24.5,5
"4696",2016-11-08,0,0.856663478,0,"34.5",0,0,0
"4697",2016-11-09,17.4,7.185749983,0,"0",2,0,0
"4698",2016-11-10,NA,0,0,"0",0,0,0
"4699",2016-11-11,NA,0,0,"0",0,0,1
"4700",2016-11-12,4,3.475437615,2,"0",0,1.5,0
"4701",2016-11-13,20.1,0,0,"0",0,0,0
"4702",2016-11-14,NA,0,0,"0",0,0,0
"4703",2016-11-15,48.8,0,0,"0",0,0,0
"4704",2016-11-16,0.7,0,0,"0",0,0,0
"4705",2016-11-17,15.9,0,0,"0",0,0,0
"4706",2016-11-18,NA,0,0,"0",0,0,0
"4707",2016-11-19,6.6,40.18221836,0,"0",0,0,1
"4708",2016-11-20,NA,2.678279433,1,"0",14.5,16.5,0
"4709",2016-11-21,NA,10.27996174,0,"0",0,0,0
"4710",2016-11-22,29.4,5.46943594,0,"3.5",0,6,1
"4711",2016-11-23,NA,0,0,"5",0,0,0
"4712",2016-11-24,NA,7.828981893,0,"2.5",4,30,24
"4713",2016-11-25,NA,32.55321216,3,"0",4,0,5
"4714",2016-11-26,0,0,0,"0",0,0,17
"4715",2016-11-27,NA,0,0,"0",0,0,0.5
"4716",2016-11-28,NA,0,0,"0",0,0,0
"4717",2016-11-29,0.5,0.357747159,0,"0",39,11,3
"4718",2016-11-30,12.6,3.754090091,0,"2.5",36,0.5,25
"4719",2016-12-01,0.7,1.300898759,9,"0",49,40,10.5
"4720",2016-12-02,17.1,13.29454514,3.5,"0.5",2,0.5,10.5
"4721",2016-12-03,16.5,4.30427104,0,"0",4,7,9.5
"4722",2016-12-04,7.8,0,9.5,"0",0,0,1
"4723",2016-12-05,21.3,10.99362976,26.5,"1.5",4,1.5,50
"4724",2016-12-06,0.7,9.455820727,21,"0",2,1,9.5
"4725",2016-12-07,NA,0.110814053,2,"1.5",0,0,1
"4726",2016-12-08,0,0,0,"0",0,0,0
"4727",2016-12-09,2.9,0,0,"2.5",0,0,7.5
"4728",2016-12-10,10,0,0,"0",3.5,0,0
"4729",2016-12-11,22.5,0,0,"47",0,0,0.5
"4730",2016-12-12,5.8,23.4786173,2,"0.5",4,0.5,13.5
"4731",2016-12-13,32.4,6.930394489,2.5,"15.5",8.5,58,18
"4732",2016-12-14,NA,1.557084854,36,"7",24,4.5,13
"4733",2016-12-15,0,12.33125387,29.5,"7",40,29,19.5
"4734",2016-12-16,NA,31.9421559,34,"7",51,62,35
"4735",2016-12-17,NA,11.6856895,25,"29.5",21,0.5,13
"4736",2016-12-18,0,7.185749983,4,"0.5",1.5,0,6
"4737",2016-12-19,NA,1.284995217,0,"0.5",0,0,0.5
"4738",2016-12-20,NA,0,0,"0",2.5,0,12.5
"4739",2016-12-21,1.8,33.42681901,0,"2.5",0,5.5,8.5
"4740",2016-12-22,3.1,0.065044938,0,"13.5",0,2,0
"4741",2016-12-23,3,1.284995217,5,"0",0,0,0
"4742",2016-12-24,26.4,6.279972611,43,"2.5",1.5,47.5,2
"4743",2016-12-25,14.4,0.818601367,1.5,"5.5",44,12,0
"4744",2016-12-26,1.4,48.03803461,36.5,"3.5",9,26.5,25.5
"4745",2016-12-27,8.4,10.69721419,6,"0",33,26,1
"4746",2016-12-28,30.6,0,32,"0",3.5,0,0
"4747",2016-12-29,24.1,5.139980868,10.5,"0",0,0,0.5
"4748",2016-12-30,0,31.9006063,49,"61",57,8.5,16
"4749",2016-12-31,0,59,11.5,"2",2,1.5,26
"4750",2017-01-01,NA,5,0,"0",0,0,3
"4751",2017-01-02,0,0,0,"0",0,0,0
"4752",2017-01-03,14.1,0,0,"0",0,0,1
"4753",2017-01-04,0,0,0,"0.5",0,0,0
"4754",2017-01-05,4.1,0,0,"0",0,3,4
"4755",2017-01-06,NA,0.01,4,"1.5",1.5,0,3
"4756",2017-01-07,NA,0,6,"12",9,22.5,13
"4757",2017-01-08,14.3,0.01,19.5,"8",4,10.5,6
"4758",2017-01-09,1,3,16,"0.5",13,0,9
"4759",2017-01-10,0,0,9,"1.5",1.5,0.5,0
"4760",2017-01-11,NA,0,0,"0",0,0,0
"4761",2017-01-12,0,0,0,"0",0,0,0
"4762",2017-01-13,2.8,0,1,"0",0,0,17
"4763",2017-01-14,0,0,0,"0",0,0,2
"4764",2017-01-15,3.6,0,0,"12",2,21.5,0
"4765",2017-01-16,NA,0,33,"15.5",48,14.5,4.5
"4766",2017-01-17,9.5,1,31.5,"0.5",37,24,0
"4767",2017-01-18,NA,0,1,"11",14,7,0
"4768",2017-01-19,NA,0,19,"7",4.5,55,6.5
"4769",2017-01-20,0.6,0.01,31,"7",27,2,0
"4770",2017-01-21,0.2,0.01,8,"20",28,11,26
"4771",2017-01-22,25.5,5,33,"65",38,37,6
"4772",2017-01-23,11.4,17,6,"45",84,17,3
"4773",2017-01-24,NA,43,31,"4",28,17.5,12
"4774",2017-01-25,154.1,12,46,"2.5",5,0,0
"4775",2017-01-26,0.9,2,3,"0",0,5,34
"4776",2017-01-27,75.3,1,6,"4.5",2,5,3.5
"4777",2017-01-28,6.9,0.01,4,"34",1,28,0
"4778",2017-01-29,15.1,1,0,"0",0,0,6.5
"4779",2017-01-30,5.9,0,1,"3",0,0,3
"4780",2017-01-31,17.6,0,1,"1",0,0,1
"4781",2017-02-01,20.5,2,0,"0",0,1,0
"4782",2017-02-02,14.3,0,1,"16.5",0,3,6
"4783",2017-02-03,38.5,2,14.5,"53",17.5,46.5,14
"4784",2017-02-04,1.2,0.01,4,"24",18,106,2
"4785",2017-02-05,0.4,85,0,"0.5",32.5,22,14.5
"4786",2017-02-06,0,3,17,"25.5",25,161.5,15
"4787",2017-02-07,0,11,10,"2",0,2,15
"4788",2017-02-08,NA,0,15,"52",6,0,4.5
"4789",2017-02-09,0,0,1,"0",0,0.5,1.5
"4790",2017-02-10,NA,0,0,"0",1,0,1
"4791",2017-02-11,0,0,12.5,"10",19,14.5,5
"4792",2017-02-12,0,18,30,"1",8,59.5,2.5
"4793",2017-02-13,7.8,2,30.5,"3.5",5,1.5,24
"4794",2017-02-14,8.4,1,18,"9.5",6,1.5,34
"4795",2017-02-15,8.8,21,22,"20",10,18,25
"4796",2017-02-16,4.5,46,7,"32",39,97,5
"4797",2017-02-17,3.5,3,18.5,"4",8,1.5,11
"4798",2017-02-18,28.3,3,3,"0.5",17,0,9
"4799",2017-02-19,0.8,0,7,"3",5,8,13.5
"4800",2017-02-20,NA,4,0,"0",2,0,2
"4801",2017-02-21,2.6,0,0,"0",3,0,0
"4802",2017-02-22,4,0,2,"2.5",21,3.5,5
"4803",2017-02-23,33.8,6,6.5,"6.5",3.5,12,32
"4804",2017-02-24,18.7,13,5,"3.5",1,0,3
"4805",2017-02-25,40.1,0,6,"4.5",4,4.5,11
"4806",2017-02-26,2.4,2,6,"4",12,20,33
"4807",2017-02-27,0,0,9.5,"29.5",13,17,31
"4808",2017-02-28,14.6,10,5.5,"49.5",2,0.5,11.5
"4809",2017-03-01,22.9,0,11.5,"6",0,0.5,43
"4810",2017-03-02,7.1,1,0,"0",0,0.5,1
"4811",2017-03-03,13,0,0,"8",0,60,0
"4812",2017-03-04,9.8,15,28,"10.5",19,18,46
"4813",2017-03-05,0,9,6,"9.5",8,3.5,9
"4814",2017-03-06,0,4,12,"23.5",11.5,3.5,12
"4815",2017-03-07,NA,1,9.5,"0.5",6,7,0
"4816",2017-03-08,NA,0,23,"5.5",1.5,0.5,4
"4817",2017-03-09,NA,1,0,"0",0,0,0
"4818",2017-03-10,0,0,4,"1",0,0,0
"4819",2017-03-11,NA,2,0,"0",1,0,5
"4820",2017-03-12,7.2,1,15,"7.5",16,16,11
"4821",2017-03-13,2.4,4,0,"1.5",0,0,0
"4822",2017-03-14,0,0,22,"45",22,8,16
"4823",2017-03-15,NA,12,16,"7.5",19,57,9.5
"4824",2017-03-16,0,38,1,"2",18,1,7
"4825",2017-03-17,NA,2,5.5,"1.5",0,0,12
"4826",2017-03-18,NA,0.01,2,"0",0,0,1
"4827",2017-03-19,4.6,6,29,"6",20,44.5,34
"4828",2017-03-20,0,20,47,"9.5",24,3.5,67
"4829",2017-03-21,1.1,16,32,"14",0,1.5,0
"4830",2017-03-22,NA,1,0,"2",1.5,0,0.5
"4831",2017-03-23,0,0,9,"0.5",0,0,7
"4832",2017-03-24,NA,1,7,"1",21,22.5,8
"4833",2017-03-25,0,0,4,"3.5",7,6,0.5
"4834",2017-03-26,6.3,46,12,"6",13.5,10,37
"4835",2017-03-27,NA,8,0,"7.5",0,0,19.5
"4836",2017-03-28,NA,4,0,"12",0,45,0
"4837",2017-03-29,13.1,3,18,"4.5",61,50.5,10
"4838",2017-03-30,0,14,34,"16.5",64,105.5,41
"4839",2017-03-31,13.2,61,23,"67",22.4,41.5,5
"4840",2017-04-01,NA,62,1,"1",14.5,3,0
"4841",2017-04-02,0,0,11,"0",0,28.5,10
"4842",2017-04-03,68.9,0,9.5,"1.5",6.5,0,0
"4843",2017-04-04,NA,3,36,"2.5",75,55,15.5
"4844",2017-04-05,2.4,40,23,"47.5",1,2.5,5
"4845",2017-04-06,NA,0.01,21,"13.5",5,5,8
"4846",2017-04-07,NA,3,13,"2",50,44.5,9.5
"4847",2017-04-08,NA,6,8.5,"16",8,6.5,24.5
"4848",2017-04-09,0,6,33,"36",1,28,1.5
"4849",2017-04-10,0,0,0,"5",1,0,0
"4850",2017-04-11,NA,28,3.5,"0",0,5,4
"4851",2017-04-12,0,2,0,"3",7,16.5,0
"4852",2017-04-13,0,0,1,"1",2,17,0
"4853",2017-04-14,76.8,0,3,"21.5",6,6,1.5
"4854",2017-04-15,0,0,0,"1.5",0,0,32.5
"4855",2017-04-16,NA,0,0,"0",14.5,1,6
"4856",2017-04-17,47.6,26,35,"2",26,25.5,30
"4857",2017-04-18,0,12,11,"20.5",2.5,0,4
"4858",2017-04-19,99,1,0,"1",0,0,0
"4859",2017-04-20,30.7,10,1,"0.5",41,55.5,1
"4860",2017-04-21,NA,5,34,"2",12.5,7.5,11
"4861",2017-04-22,1.2,4,1,"38",5,2,0
"4862",2017-04-23,0,0,0,"1",0,0,1
"4863",2017-04-24,NA,0,2,"0",0,0,0
"4864",2017-04-25,16.8,8,0,"2.5",0,0,0
"4865",2017-04-26,1.4,0,0,"0",0,0,34
"4866",2017-04-27,1,0,7.5,"0",32,1.5,31.5
"4867",2017-04-28,0,1,23,"3",0,4,25
"4868",2017-04-29,6.3,5,9.5,"10",6,2.5,0.5
"4869",2017-04-30,0,30,0,"5",1,1,0.5
"4870",2017-05-01,NA,0,35,"39",33.5,64.5,2
"4871",2017-05-02,0,58,0,"0",0,0,1
"4872",2017-05-03,3.3,0,0,"4",2,15.5,17
"4873",2017-05-04,0,23,7.5,"2",4.5,1,14
"4874",2017-05-05,0,1,0,"0",0,0,3.5
"4875",2017-05-06,25.6,0,0,"0",0,0,21.5
"4876",2017-05-07,12.2,0,0,"0",0,0,0
"4877",2017-05-08,3,0,0,"0",0,0,0
"4878",2017-05-09,NA,0,0,"0",0,0,0
"4879",2017-05-10,NA,0,20,"6.5",15,23,7
"4880",2017-05-11,41.3,7,1,"8.5",30,26.5,7
"4881",2017-05-12,2.3,1,0,"0",2,2,5
"4882",2017-05-13,8.4,3,0,"0.5",0,0,0
"4883",2017-05-14,4.3,0,0,"0",0,0,0
"4884",2017-05-15,NA,0,0,"0",0,0,0
"4885",2017-05-16,NA,0,0,"0",0,0,0
"4886",2017-05-17,NA,0,2,"1",1.5,0,0
"4887",2017-05-18,0,7,8.5,"32",6.5,10.5,23
"4888",2017-05-19,NA,7,4,"0",0,1,2.3
"4889",2017-05-20,14,12,18,"2.5",7,37.5,23
"4890",2017-05-21,1,29,0,"0",0,0,0
"4891",2017-05-22,0,0,0,"0",0,0,0
"4892",2017-05-23,0,0,0,"0",0,0,0
"4893",2017-05-24,NA,0,3,"43",39,13,0
"4894",2017-05-25,17.4,0,9,"12.5",5,1,2
"4895",2017-05-26,11.6,8,24,"0.5",22,11,1
"4896",2017-05-27,0,0,18,"23",2,10,12
"4897",2017-05-28,NA,6,0,"0",0,0,0
"4898",2017-05-29,27,0,34,"8.5",41,14,2.5
"4899",2017-05-30,NA,3,56,"8.5",16,1.5,6
"4900",2017-05-31,NA,12,10.5,"0",40,32,4
"4901",2017-06-01,0.5,3,0,"0",0,0,0
"4902",2017-06-02,110.2,0,0,"0.5",0,0.5,0
"4903",2017-06-03,12.1,0,0,"3",0,0,0.5
"4904",2017-06-04,0.4,0,0,"0",0,0,0
"4905",2017-06-05,NA,0,1.5,"0",1,15,8
"4906",2017-06-06,0,4,0,"0",0,0,11
"4907",2017-06-07,0,1,0,"0",0,0,0
"4908",2017-06-08,0,0,0,"0",0,1,0
"4909",2017-06-09,0,13,5,"0",1,7,0.5
"4910",2017-06-10,NA,0,0,"6",0,0,0
"4911",2017-06-11,NA,30,0,"0",0,0,0
"4912",2017-06-12,0,0,0,"0",0,0,0
"4913",2017-06-13,NA,0,0,"0",0,0,0
"4914",2017-06-14,NA,0,0,"0",0,0,0
"4915",2017-06-15,0,0,0,"0",0,0.5,0
"4916",2017-06-16,4.3,0,0,"0",0,0,0
"4917",2017-06-17,0.8,0,0,"0",0,0,0
"4918",2017-06-18,0,0,0,"5.5",4,1.5,0
"4919",2017-06-19,0,15,16,"1.5",4.5,0,7.5
"4920",2017-06-20,NA,0,0,"0",0,0,0.5
"4921",2017-06-21,7.9,0,0,"0.5",0,7,0
"4922",2017-06-22,NA,0,3,"18",16,10,0.5
"4923",2017-06-23,0,11,0,"0",0,0,0
"4924",2017-06-24,7.9,0,0,"0",0,0,0
"4925",2017-06-25,NA,0,0,"0",0,0,0
"4926",2017-06-26,0,0,0,"0",0,0,1
"4927",2017-06-27,10.8,0,0,"0",0,0,0
"4928",2017-06-28,4.9,0,0,"0",0,0,0
"4929",2017-06-29,0,0,0,"0",0,0,0
"4930",2017-06-30,0,0,0,"0",0,0,0
"4931",2017-07-01,12.2,0,0,"0",0,0,4
"4932",2017-07-02,0,0,0,"15",1,1,2.5
"4933",2017-07-03,0,2,0,"0",0,0.5,3
"4934",2017-07-04,1,2,0,"0",0,0,0
"4935",2017-07-05,NA,6,0,"0",0,0,0
"4936",2017-07-06,24.8,0,0,"0",0,12,11.5
"4937",2017-07-07,18.5,1,0,"0",0,0,0
"4938",2017-07-08,0,0,0,"0",0,0,0
"4939",2017-07-09,9.2,0,0,"0",0,0,0
"4940",2017-07-10,33.8,0,0,"0",0,0,0
"4941",2017-07-11,0,1,0,"0",0,0,0
"4942",2017-07-12,2.2,0,0,"0",0,0,0
"4943",2017-07-13,9.6,0,0,"0",0,0,0
"4944",2017-07-14,9.6,0,0,"1",0,1,0.5
"4945",2017-07-15,4.6,2,0,"0",0,0,1.5
"4946",2017-07-16,48.2,0,0,"0",0,0,0
"4947",2017-07-17,4.4,0,0,"0",0,0,0
"4948",2017-07-18,27.3,0,0,"0",0,0,0
